text,text_en,cmp_code,eu_code,party_id,year,sentence_id,cmp_code_clean,gpt_migration
"Unverzügliche Rückführung ausländischer Gefährder, Extremisten und Schwerkrimineller entweder in ihre Herkunftsländer oder in aufnahmebereite Drittstaaten","Immediate repatriation of foreign nationals at risk, Extremists and serious criminals either to their countries of origin or to third countries willing to accept them",605.1,,41953,2025,41953_2025_1285,605.1,1.0
Konsequente Ahndung der Abschiebeverhinderung durch NGOs,Consistent sanctioning of the prevention of deportation by NGOs,601.2,,41953,2025,41953_2025_1286,601.2,1.0
Ausbau von Haft- und Gewahrsamsplätzen in Grenznähe und an den internationalen Flughäfen,Expansion of detention and custody facilities near the border and at international airports Abolition,601.2,,41953,2025,41953_2025_1287,601.2,1.0
"Abschaffung des Kirchenasyls,","of church asylum,",601.2,,41953,2025,41953_2025_1288,601.2,1.0
Kündigung der Kirchenasylvereinbarung des Bundesamts für Migration und Flüchtlinge (BAMF) mit den Kirchen,termination of the church asylum agreement between the Federal Office for Migration and Refugees (BAMF) and the churches,601.2,,41953,2025,41953_2025_1289,601.2,1.0
"Diesen Kurswechsel werden wir – nach dem Syrien-Urteil des OVG Münster vom Juli 2024 (Urt. V. 16.07.2024, Az 14A 2847/19.a) und dem Sturz des Assad-Regimes – ausdrücklich auch bei der größten seit 2014/15 eingewanderte Gruppe – den Syrern – vollziehen.","We will implement this change of course - following the Syria ruling by the OVG Münster in July 2024 (Urt. V. 16.07.2024, Az 14A 2847/19.a) and the fall of the Assad regime - explicitly also for the largest group of immigrants since 2014/15 - the Syrians.",601.2,,41953,2025,41953_2025_1290,601.2,1.0
Vor diesem Hintergrund werden wir im Rahmen einer Rückführungsoffensive folgende Maßnahmen umsetzen:,"Against this background, we will implement the following measures as part of a repatriation offensive:",601.2,,41953,2025,41953_2025_1292,601.2,1.0
"Einleitung der Rückführung von Straftätern, Gefährdern sowie aller nicht mehr schutzberechtigten syrischen Staatsbürger","Initiation of the return of criminals, dangerous persons and all Syrian citizens no longer entitled to protection",601.2,,41953,2025,41953_2025_1293,601.2,1.0
Einleitung von Widerrufsverfahren für bislang als subsidiär schutzberechtigt anerkannte Syrer,Initiation of revocation procedures for Syrians previously recognized as entitled to subsidiary protection Initiation,601.2,,41953,2025,41953_2025_1294,601.2,1.0
"Aufnahme von Verhandlungen mit der syrischen Regierung, bilateral und im Verbund der EU-Mitgliedstaaten, über die Rückkehr von syrischen Staatsangehörigen","of negotiations with the Syrian government, bilaterally and in association with EU member states, on the return of Syrian nationals",601.2,,41953,2025,41953_2025_1295,601.2,1.0
"Offensive Bewerbung der freiwilligen Rückkehr in Verbindung mit der Ausweitung von Bundesprogrammen zur Förderung der freiwilligen Rückkehr nach Syrien Analog werden wir, wenn die Voraussetzungen vorliegen, dann auch bei Personen aus anderen Asyl-Herkunftsländern verfahren.",Offensive promotion of voluntary return in conjunction with the expansion of federal programmes to promote voluntary return to Syria We will proceed in the same way for persons from other countries of origin of asylum if the conditions are met.,601.2,,41953,2025,41953_2025_1296,601.2,1.0
Leitgedanken bei jeder Form von Zuwanderung müssen die Integrationsfähigkeit und Integrationswilligkeit von Migranten sein sowie die Integrationsmöglichkeiten der Aufnahmegesellschaft und ihres Staates.,"The guiding principles for any form of immigration must be the ability and willingness of migrants to integrate, as well as the integration possibilities of the host society and its state.",608.2,,41953,2025,41953_2025_1298,608.2,1.0
Die klassischen Einwanderungsländer wie z. B. Kanada oder Australien handeln seit langem nach diesem Prinzip.,Traditional immigration countries such as Canada and Australia have long followed this principle.,608.2,,41953,2025,41953_2025_1299,608.2,1.0
"Trotz millionenfachen Wanderungsdrucks auf Deutschland in den zurückliegenden Jahren – Zuzüge seit 2010 etwa 15 Millionen, vielfach auf illegale Weise und mit illegalen Motiven – hat die Politik die hierdurch entstandenen und entstehenden Probleme ignoriert und verdrängt.","Despite millions of migrants coming to Germany in recent years - around 15 million since 2010, many of them illegally and with illegal motives - politicians have ignored and suppressed the problems that have arisen and are arising as a result.",601.2,,41953,2025,41953_2025_1300,601.2,1.0
Der Anteil der Unionsbürger an dieser Immigration lag bei rund 40 %.,The proportion of EU citizens in this immigration was around 40%.,601.2,,41953,2025,41953_2025_1301,601.2,1.0
Nach Saldierung der Einwanderungen mit den Auswanderungen im selben Zeitraum verbleibt immer noch ein Einwohnerzuwachs von etwa 5 Millionen Menschen.,"After netting out immigration and emigration in the same period, there is still a population increase of around 5 million people.",601.2,,41953,2025,41953_2025_1302,601.2,1.0
Integration wurde ursprünglich von den sogenannten Arbeiterverbänden gegenüber der Politik als Forderung nach mehr Akzeptanz und Menschlichkeit für Gastarbeiter aufgestellt.,Integration was originally put forward by the so-called workers' associations to politicians as a demand for more acceptance and humanity for guest workers.,608.2,,41953,2025,41953_2025_1303,608.2,1.0
"Doch haben sich zahlreiche Zuwanderer seither in unserem Land erfolgreich integriert, ohne dass die Politik jenseits der kommunalen Ebene viel dazu beigetragen hätte.","Since then, however, numerous immigrants have successfully integrated into our country without politics having contributed much beyond the municipal level.",608.2,,41953,2025,41953_2025_1304,608.2,1.0
"Es bedarf daher einer radikalen Wende der deutschen Migrationspolitik, um weiteren Schaden von unserem Land abzuwehren.",A radical change in German migration policy is therefore required in order to prevent further damage to our country.,601.2,,41953,2025,41953_2025_1310,601.2,1.0
Die AfD fordert daher: Die Integrationsfähigkeit ist durch eine strikte Begrenzung des Zuzugsgeschehens wieder herzustellen,The AfD therefore demands: The ability to integrate must be restored by strictly limiting immigration,608.2,,41953,2025,41953_2025_1311,608.2,1.0
Keine Integration Aufenthaltsunberechtigter um jeden Preis,No integration of unauthorized residents at any price,608.2,,41953,2025,41953_2025_1312,608.2,1.0
Eingrenzung der Asylindustrie,Limitation of the asylum industry,601.2,,41953,2025,41953_2025_1313,601.2,1.0
Aktive Beteiligung aller Migranten an einer gelingenden Integration.,Active participation of all migrants in successful integration.,608.2,,41953,2025,41953_2025_1314,608.2,1.0
Kosten für selbstverschuldet fehlgeschlagene Integrationsmaßnahmen (z. B. abgebrochene Sprachkurse) sind zurückzuerstatten,Costs for integration measures that have failed through the migrants' own fault (e.g. aborted language courses) must be reimbursed,608.2,,41953,2025,41953_2025_1316,608.2,1.0
Die deutsche Staatsangehörigkeit darf nicht verschenkt werden,German citizenship must not be given away,H,,41953,2025,41953_2025_1318,H,1.0
"Die AfD wird die immer laxeren Voraussetzungen zur Erlangung der deutschen Staatsangehörigkeit umkehren und stattdessen zu dem Rechtszustand zurückkehren, wie er bis 1990 bestanden hat, also dem Erwerb der deutschen Staatsangehörigkeit durch Geburt als Kind zumindest eines deutschen Elternteils sowie als Ermessensentscheidung im Interesse des Gemeinwesens.","The AfD will reverse the increasingly lax conditions for obtaining German citizenship and instead return to the legal situation that existed until 1990, i.e. the acquisition of German citizenship by birth as the child of at least one German parent and as a discretionary decision in the interests of the community.",608.2,,41953,2025,41953_2025_1319,608.2,1.0
"Folgende Maßnahmen sind im Zuge dessen erforderlich: Bei der Ermessenseinbürgerung muss die einbürgernde Behörde im Rahmen von Einzelfallentscheidungen davon geleitet sein, dass nur solche Einbürgerungen vorzunehmen sind, durch die das Gemeinwesen durch Hinzufügung eines loyalen Neubürgers gestärkt wird.","The following measures are necessary in the course of this: In the case of discretionary naturalization, the naturalizing authority must be guided by the fact that only naturalizations that strengthen the community through the addition of a loyal new citizen should be carried out.",608.2,,41953,2025,41953_2025_1320,608.2,1.0
Einbürgerungen sollten bei bester Integrationsleistung frühestens nach 10 Jahren möglich sein.,"Naturalization should only be possible after 10 years at the earliest, provided the best integration performance has been achieved.",608.2,,41953,2025,41953_2025_1321,608.2,1.0
"Mehrfache Staatsangehörigkeiten, abgesehen von begründeten Ausnahmen, insbesondere des gemeinsamen Unionsrechts, bergen die Gefahr von Loyalitätskonflikten und sind daher zukünftig wieder auszuschließen.","Multiple citizenships, apart from justified exceptions, in particular under common Union law, entail the risk of conflicts of loyalty and should therefore be ruled out again in future.",608.2,,41953,2025,41953_2025_1322,608.2,1.0
Den Erwerb der deutschen Staatsangehörigkeit durch Geburt im Inland für Kinder ausländischer Eltern werden wir ebenso wie den Einbürgerungsanspruch wegen längeren Aufenthalts im Inland wieder abschaffen.,"We will abolish the acquisition of German citizenship by birth in Germany for children of foreign parents, as well as the right to naturalization due to long-term residence in Germany.",601.1,,41953,2025,41953_2025_1323,601.1,1.0
Migration und Wohnungsmarkt,Migration and the housing market,H,,41953,2025,41953_2025_1324,H,1.0
"Um die Wohnungsnot in Gebieten mit angespannten Wohnungsmärkten insbesondere auch für junge Familien zu begrenzen, ist die Zuweisung von Wohnungen an Asylberechtigte und erst recht an Asylbewerber in diese Wohnquartiere maximal zu begrenzen.","In order to limit the housing shortage in areas with tight housing markets, especially for young families, the allocation of housing to persons entitled to asylum and even more so to asylum seekers in these residential areas should be limited to the maximum.",601.1,,41953,2025,41953_2025_1325,601.1,1.0
"Ebenso sollte in Brennpunkt-Quartiere, die bereits heute über Parallel- bzw. gar Gegengesellschaften von über 25 % Nicht-EU-Migranten verfügen oder unter einer erhöhten Kriminalität leiden, in denen die Integration folglich bereits gescheitert ist, keine weitere Zuweisung von Asylbewerbern oder Asylberechtigten erfolgen, insbesondere nicht in Form von Großunterkünften.","Similarly, no further allocation of asylum seekers or persons entitled to asylum should take place in hotspot districts that already have parallel or even counter-societies of over 25% non-EU migrants or suffer from increased crime, where integration has consequently already failed, especially not in the form of large-scale accommodation.",608.2,,41953,2025,41953_2025_1326,608.2,1.0
Eine Aushebelung des Deutschen Baurechts durch Sonderregelungen wie z. B. im §246 BauGB für die Errichtung von Unterkünften für zuvor meist illegal eingereiste Migranten lehnen wir ab.,We reject any undermining of German building law through special regulations such as those in Section 246 of the German Building Code (BauGB) for the construction of accommodation for migrants who have previously entered the country illegally.,601.2,,41953,2025,41953_2025_1327,601.2,1.0
MASSVOLLE UND AUSGEWÄHLTE MIGRATION QUALIFIZIERTER FACHKRÄFTE,MODERATE AND SELECTED MIGRATION OF QUALIFIED SKILLED WORKERS,H,,41953,2025,41953_2025_1328,H,1.0
"Wir begrüßen die Zuwanderung qualifizierter Fachkräfte, sofern diese zum Erfolg unseres Landes sowie zur Stärkung des Wirtschaftsstandorts Deutschland beitragen können.","We welcome the immigration of qualified skilled workers, provided they can contribute to the success of our country and to strengthening Germany as a business location.",602.2,,41953,2025,41953_2025_1329,602.2,1.0
